0.0126752351256,-5.03580655881e+35
0.0221816614698,-5.03587409427e+35
0.0348568965954,-5.03595605495e+35
0.0443633229396,-5.0360095603e+35
0.047532131721,-5.03602565515e+35
0.0602073668467,-5.03608066102e+35
0.0633761756281,-5.03609201103e+35
0.0728826019723,-5.03612033135e+35
0.0792202195351,-5.03613460331e+35
0.0855578370979,-5.03614544114e+35
0.0918954546607,-5.03615314153e+35
0.110908307349,-5.03616113329e+35
0.133089968819,-5.03615366597e+35
0.142596395163,-5.0361489721e+35
0.148934012726,-5.03614620407e+35
0.15844043907,-5.03614325478e+35
0.190128526884,-5.03614989559e+35
0.199634953228,-5.03615717536e+35
0.20280376201,-5.03616003942e+35
0.205972570791,-5.03616308262e+35
0.209141379573,-5.03616627649e+35
0.212310188354,-5.03616958954e+35
0.247167084949,-5.03620240066e+35
0.253504702512,-5.0362048239e+35
0.266179937638,-5.03620310335e+35
0.272517555201,-5.03619827967e+35
0.278855172763,-5.0361904462e+35
0.285192790326,-5.03617941264e+35
0.323218495703,-5.03604641711e+35
0.335893730829,-5.03598220193e+35
0.33906253961,-5.03596532615e+35
0.342231348392,-5.03594825422e+35
0.351737774736,-5.03589655313e+35
0.373919436206,-5.03578187001e+35
0.377088244987,-5.03576711395e+35
0.380257053768,-5.0357529388e+35
0.389763480113,-5.0357143902e+35
0.399269906457,-5.0356826918e+35
0.40560752402,-5.035665815e+35
0.408776332801,-5.03565872808e+35
0.411945141582,-5.03565256601e+35
0.424620376708,-5.03563735978e+35
0.434126803052,-5.0356358799e+35
0.437295611834,-5.03563722964e+35
0.453139655741,-5.03565681309e+35
0.459477273303,-5.0356700305e+35
0.484827743555,-5.03574456484e+35
0.491165361117,-5.03576638003e+35
0.494334169899,-5.03577743466e+35
0.503840596243,-5.03581046818e+35
0.507009405024,-5.03582124485e+35
0.516515831369,-5.03585213767e+35
0.522853448931,-5.03587108762e+35
0.529191066494,-5.03588838433e+35
0.54186630162,-5.03591731007e+35
0.548203919183,-5.03592880801e+35
0.557710345527,-5.03594251201e+35
0.560879154308,-5.03594621725e+35
0.567216771871,-5.03595251244e+35
0.579892006997,-5.03596173619e+35
0.583060815778,-5.03596360052e+35
0.611580094811,-5.03598271432e+35
0.614748903592,-5.03598596889e+35
0.621086521155,-5.03599366301e+35
0.627424138718,-5.03600316073e+35
0.636930565062,-5.03602126614e+35
0.649605800188,-5.03605336103e+35
0.65594341775,-5.03607296145e+35
0.716150784597,-5.03634820468e+35
0.725657210941,-5.03639566089e+35
0.728826019723,-5.03641085802e+35
0.757345298755,-5.03652173224e+35
0.7668517251,-5.03654430024e+35
0.773189342662,-5.03655449558e+35
0.801708621695,-5.03655135417e+35
0.804877430476,-5.03654642468e+35
0.817552665602,-5.0365194238e+35
0.855578370979,-5.03640161195e+35
0.85874717976,-5.03639165225e+35
0.871422414886,-5.03635488047e+35
0.887266458793,-5.03631909616e+35
0.893604076356,-5.03630881076e+35
0.896772885137,-5.03630462208e+35
0.9031105027,-5.03629821925e+35
0.912616929044,-5.03629363602e+35
0.915785737825,-5.036293443e+35
0.92529216417,-5.03629673388e+35
0.947473825639,-5.03632412684e+35
0.960149060765,-5.03634863987e+35
0.966486678328,-5.0363621485e+35
1.01718761883,-5.03644938192e+35
1.05204451543,-5.03645215516e+35
1.05838213299,-5.0364491137e+35
1.09957664715,-5.03644592659e+35
1.1249271174,-5.03649103217e+35
1.12809592618,-5.03650038278e+35
1.1756280579,-5.03674152504e+35
1.20414733693,-5.03694962631e+35
1.21999138084,-5.03706728023e+35
1.23583542475,-5.03717559064e+35
1.23900423353,-5.03719544049e+35
1.27702993891,-5.03736789688e+35
1.28653636525,-5.03739075651e+35
1.28970517403,-5.03739672134e+35
1.29287398281,-5.03740191723e+35
1.29604279159,-5.03740638503e+35
1.30238040916,-5.03741331513e+35
1.30871802672,-5.03741789295e+35
1.3118868355,-5.03741942682e+35
1.31822445306,-5.037421247e+35
1.32773087941,-5.0374216481e+35
1.34357492331,-5.03741944814e+35
1.37526301113,-5.03742221872e+35
1.38793824625,-5.03743026782e+35
1.40061348138,-5.03744277139e+35
1.41011990772,-5.03745457924e+35
1.43863918676,-5.03749424403e+35
1.45131442188,-5.03750815711e+35
1.45765203945,-5.03751279757e+35
1.47349608335,-5.03751452963e+35
1.47666489213,-5.03751284061e+35
1.47983370092,-5.03751038918e+35
1.48934012726,-5.03749820501e+35
1.4988465536,-5.03747845598e+35
1.50518417117,-5.03746105382e+35
1.52102821507,-5.03740370424e+35
1.54004106776,-5.03731435625e+35
1.54954749411,-5.03726483882e+35
1.56222272923,-5.03719791697e+35
1.57172915558,-5.03714950627e+35
1.5844043907,-5.03709072019e+35
1.59391081705,-5.03705297907e+35
1.60341724339,-5.03702211494e+35
1.60658605217,-5.03701353288e+35
1.6192612873,-5.03698846697e+35
1.62243009608,-5.03698460823e+35
1.63193652242,-5.03697895791e+35
1.63827413999,-5.03698011823e+35
1.64461175755,-5.03698513347e+35
1.65094937511,-5.0369938566e+35
1.65411818389,-5.03699954554e+35
1.66679341902,-5.03703036727e+35
1.68897508049,-5.03710846923e+35
1.69214388927,-5.03712129206e+35
1.69848150683,-5.03714760481e+35
1.70481912439,-5.03717441367e+35
1.70798793318,-5.03718786014e+35
1.71432555074,-5.03721456425e+35
1.73016959465,-5.0372780131e+35
1.75235125612,-5.03735275444e+35
1.79354577027,-5.03745173369e+35
1.80305219662,-5.03747346054e+35
1.8062210054,-5.03748114783e+35
1.81572743174,-5.0375061991e+35
1.841077902,-5.03759438681e+35
1.86325956346,-5.03770462769e+35
1.86642837225,-5.03772304955e+35
1.87593479859,-5.03778208846e+35
1.88227241615,-5.03782436148e+35
1.88544122493,-5.03784628348e+35
1.89811646006,-5.03793831064e+35
1.90128526884,-5.03796217633e+35
1.9076228864,-5.03801057867e+35
1.93614216544,-5.0382273747e+35
1.95832382691,-5.03837276643e+35
1.96149263569,-5.03839045984e+35
1.9773366796,-5.03846436721e+35
1.98050548838,-5.03847603298e+35
1.99001191472,-5.03850454475e+35
1.9931807235,-5.03851189217e+35
1.99634953228,-5.03851817975e+35
2.01536238497,-5.03853516662e+35
2.0280376201,-5.03852979617e+35
2.03437523766,-5.03852338657e+35
2.03754404644,-5.03851946408e+35
2.05021928157,-5.03850045477e+35
2.05338809035,-5.03849518272e+35
2.06289451669,-5.03847906813e+35
2.06923213426,-5.03846862212e+35
2.11676426598,-5.03843138176e+35
2.11993307476,-5.03843252376e+35
2.12310188354,-5.03843414522e+35
2.1294395011,-5.03843877565e+35
2.13894592745,-5.03844890677e+35
2.15162116257,-5.03846721786e+35
2.15478997135,-5.03847242101e+35
2.16112758892,-5.03848328805e+35
2.16746520648,-5.03849446308e+35
2.17063401526,-5.03850004591e+35
2.17380282404,-5.03850555969e+35
2.20232210307,-5.03854412132e+35
2.20549091186,-5.03854638543e+35
2.21182852942,-5.03854930035e+35
2.23084138211,-5.03854419924e+35
2.24668542601,-5.03852484849e+35
2.27203589627,-5.03847643073e+35
2.27520470505,-5.03846998518e+35
2.29421755774,-5.03843590441e+35
2.31639921921,-5.03841815309e+35
2.32273683677,-5.0384195494e+35
2.32590564555,-5.03842149603e+35
2.34174968946,-5.03844450676e+35
